fname,dialogue,summary,topic
aug_0863,"#Person1#: 새 컴퓨터야?
#Person2#: 응, 할아버지가 졸업 선물로 주셨어. 멋지지 않아?
#Person1#: 와, 정말 얇다. 무슨 컴퓨터야?
#Person2#: 애플 맥북 에어야. 진짜 가볍고 여러 가지 앱도 내장돼 있어. 정말 만족해.
#Person1#: 이거 말고 다른 색깔도 있어?
#Person2#: 잘 모르겠어. 난 이 색이 좋아서. 핑크색 커버를 주문했는데 몇 주 걸릴 거야.
#Person1#: 핑크 커버라니 예쁘겠다! 카페에서 작업할 때 눈에 띄겠다.
#Person2#: 맞아. 어제 카페에서 이력서 작성할 때도 주변에 사람들이 구경했어.
#Person1#: 카페가 진짜 붐비지 않아? 난 시끄러운 게 싫은데.
#Person2#: 오히려 적당히 시끄러운 환경이 집중하기 좋아. 이번엔 스타벅스에서 했는데 좋았어.
#Person1#: 다음엔 나도 따라가 볼까? 이력서 피드백해줄 수 있지?
#Person2#: 당연하지! 다음에 같이 가자. 컴퓨터가 좋아서 화면 보여주며 설명하기 편할 거야.","#Person1#과 #Person2#는 #Person2#의 새 컴퓨터에 대해 이야기합니다. 둘 다 그것을 좋다고 생각합니다. #Person2#는 카페에서 이력서를 작업하기 위해 사용했습니다. #Person1#은 카페가 붐빈다고 생각하지만, #Person2#는 그런 환경을 좋아합니다.",새 컴퓨터 이야기
aug_0864,"#Person1#: 너 요즘 얼굴이 좋아 보인다. 무슨 좋은 일 있어?
#Person2#: 아, 사실은... 첫눈에 반한 사람이 생겼어.
#Person1#: 정말? 어디서 만났는데? 어떻게 생겼어?
#Person2#: 어제 카페에서 우연히 봤어. 말할 때마다 눈길이 저절로 갔지.
#Person1#: 그때 상황 좀 설명해 줄래?
#Person1#: 그때 상황 좀 설명해 줄래?
#Person2#: 그때 그녀는 곧게 걸어가고 있었고, 목소리가 너무 열정적이지도 않고, 그렇다고 너무 차갑지도 않았어.
#Person1#: 그녀의 외모는 어땠어?
#Person2#: 예뻤고, 머리카락은 짙은 다크 초콜릿 색으로 부드럽게 어깨까지 흘러내렸어. 피부는 맑고 황금빛이었어.","Herman은 첫눈에 반한 여자와 사랑에 빠졌으며, 그녀의 외모를 #Person1#에게 설명했다.",사랑에 빠짐
aug_0865,"#Person1#: 요즘 새로운 캠코더가 많이 나오던데, 어떤 걸 사는 게 좋을까?
#Person2#: 소니에서 나온 신제품 디지털 캠코더가 인기더라. 이미지 품질이 엄청 선명해졌다고 해.
#Person1#: 가격 대비 성능이 괜찮은가? 예전 모델은 화질이 좀 흐릿하던데.
#Person2#: 이번에 센서 성능이 업그레이드돼서 저조도 환경에서도 깨끗하게 찍힌다고 해. 야간 촬영도 문제없을 거야.
#Person1#: 디지털 연결은 어떻게 되나? 호환성이 중요한가 봐.
#Person2#: 당연히 중요하지. USB-C와 HDMI 포트가 기본으로 탑재되어 있어서 TV나 컴퓨터와 바로 연결할 수 있어.
#Person1#: 편집 기능도 중요한가? 초보자도 쓰기 쉬울까?
#Person2#: 간단한 편집 툴을 내장하거나 별도 소프트웨어를 제공하는 모델이 많아. 초보자도 직관적으로 조작할 수 있도록 디자인됐다고 해.
#Person1#: 가격대는 어느 정도인데? 예산 맞춰서 알아봐야겠어.
#Person2#: 중급 모델은 80만 원대부터 시작하는데, 성능을 고려하면 가성비가 괜찮아.
#Person1#: 그게 무슨 뜻이야?
#Person1#: 그게 무슨 뜻이야?
#Person2#: 디지털 캠코더는 집에서 쓰는 디지털 기기, 예를 들면 디지털 TV나 컴퓨터랑 연결할 수 있다는 뜻이야.
#Person1#: 집에서 찍은 비디오 클립을 캠코더에서 컴퓨터로 옮겨서 편집할 수 있겠네.
#Person2#: 물론! 변환 과정 없이 품질 저하도 없지! 빠르게 찾고, 자르고, 비디오 조각을 녹화해서 슬라이드 쇼도 만들 수 있어. 타이틀이나 특수 효과를 추가할 수 있는 편집 소프트웨어를 제공하는 캠코더도 있어.
#Person1#: 어떤 특수 효과가 있는데?
#Person2#: 세피아 톤을 만들거나 페이드 및 디졸브 같은 특수 효과를 줄 수 있어.
#Person1#: 대단하다!
#Person2#: 광대역 인터넷이 발전하면서 동영상 파일을 쉽게 웹사이트에 올리거나 친척이나 비즈니스 파트너에게 이메일로 보낼 수 있어.
#Person1#: 그럼 다들 동영상 메일을 받겠네.",#Person2#는 새로운 소니 캠코더의 매력적인 기능들에 대해 #Person1#에게 소개합니다. 새로운 캠코더는 더 선명하고 깨끗한 이미지를 제공하며 디지털 장비와 연결할 수 있습니다. 일부는 편집 소프트웨어도 제공합니다. #Person1#은 이것이 훌륭하다고 생각합니다.,디지털 캠코더 기능
aug_0866,"#Person1#: Pat 소식 들었어? 페이스북에서 결혼 사진 올린 거 봤어.
#Person2#: 정말? 누구랑 결혼한 거야? Peter랑 잘 살고 있는 줄 알았는데.
#Person1#: Peter랑은 이미 이혼했대. 이번에 새 배우자로 결혼했더라.
#Person2#: 우와, 그럴 줄 몰랐네. 무슨 일이 있었던 거야?
#Person1#: 몇 년 전에 크게 싸웠다더라. 아이 문제로 말이지.
#Person2#: 아이 문제? Pat는 원래 애 안 좋아했던 거 같은데.
#Person1#: 맞아. 근데 Peter가 꼭 원해서 결국 낳았대. 그게 화근이었나 봐.
#Person2#: 그랬구나. 그래서 어떻게 됐어?
#Person1#: Pat가 정말 힘들어했어. 일도 그만두고 육아에 시달리더니...
#Person1#: 그래, 정말 가까웠지. 그런데 아이 갖기로 결정하고 나서 문제가 생긴 것 같아. Pat는 기본적으로 아이를 원하지 않았는데, Peter는 원했거든. 결국 딸 둘을 낳았는데, 그러면서 일을 그만둬야 했어.
#Person1#: 그래, 정말 가까웠지. 그런데 아이 갖기로 결정하고 나서 문제가 생긴 것 같아. Pat는 기본적으로 아이를 원하지 않았는데, Peter는 원했거든. 결국 딸 둘을 낳았는데, 그러면서 일을 그만둬야 했어.
#Person2#: 집에 있는 게 싫었나?
#Person1#: 일하는 게 더 좋았던 것 같아. 근데 애들 보고 있어야 한다는 생각에 집에 있었지.
#Person2#: 그래서 어떻게 됐어?
#Person1#: 정말 빨리 일이 진행됐어. 어느 날 갑자기 전화해서 Peter가 집을 나갔다고 하더라. 새 여자친구가 생겼대. 애들한테 그렇게 헌신적이었던 사람이 이상했어. 몇 달 만에 이혼하고, 3일 뒤에 재혼해버렸어.
#Person2#: 애들은 어떻게 됐어?
#Person1#: 아니, 그게 신기했어. 애들한테도 관심이 없어진 것 같더라고.
#Person2#: Pat 일 해?
#Person1#: 아, 그럼. 해야지...",#Person1#과 #Person2#는 과거 학교 친구였던 Pat의 최근 소식에 대해 이야기하고 있습니다. #Person1#은 Pat이 Peter와 이혼한 후 최근 몇 년 동안 힘든 시기를 보냈다고 합니다.,옛 친구의 결혼 문제
aug_0867,"#Person1#: 요즘 상쾌해 보이네. 그런데... 몸무게가 어떻게 돼?
#Person2#: 110 파운드.
#Person1#: 진짜? 축하해! 그거 정말 대단한데. 어떻게 한 거야? 다이어트했어?
#Person2#: 아니, 난 먹는 걸 줄이는 건 못 참잖아.
#Person1#: 그러면 슬림 약이 효과가 있었어?
#Person1#: 그럼 운동이라도 엄청난 걸 했겠네?
#Person2#: 하루 30분 에어로빅 수업만 꾸준히 다녔어. 재미있으니까 오히려 스트레스 해소됐고!
#Person1#: 와, 운동만으로 체중 감량이 가능하구나. 식단 조절은 정말 안 했어?
#Person2#: 평소와 똑같이 먹었는데, 운동량 때문에 자연스럽게 덜 먹게 되더라.
#Person1#: 신기해! 근데 에어로빅이 그렇게 효과적이야? 나도 한번 등록해볼까?
#Person2#: 완전 추천해! 몸매도 잡히고 에너지가 넘쳐. 네가 더 활기차 보이는데 운동 영향이 큰가 봐.
#Person1#: 고마워! 너도 계속 힘내. 같이 수업 가자!
#Person2#: 당연히 해야지. 내일 시간표 보내줄게!",#Person2#는 #Person1#에게 다이어트를 하지 않고 에어로빅 수업에 참석하면서 살을 뺐다고 말합니다. 또한 #Person2#는 #Person1#의 활력을 칭찬합니다.,다이어트와 운동
aug_0868,"#Person1#: 안녕하세요, 환경 프로젝트에 참고할 자료가 있을까요?
#Person2#: 안녕하세요! 어떤 주제를 다루고 계신가요?
#Person1#: 학교에서 환경 프로젝트를 하는데 아직 주제를 정하지 못했어요.
#Person2#: 관심 있는 분야가 있으신가요? 재활용이나 탄소 발자국 같은 건 어떤가요?
#Person1#: 재활용은 많이 다뤘던 주제라서 특별한 주제를 찾고 있어요.
#Person2#: 최근에 이슈가 되고 있는 수질 문제도 괜찮을 것 같은데요.
#Person1#: 수질 오염은 들어본 적은 있는데 구체적으로 어떤 내용인지 모르겠어요.
#Person2#: 아 그렇군요, 혹시 온실 효과에 대해 알고 있어요?
#Person2#: 아 그렇군요, 혹시 온실 효과에 대해 알고 있어요?
#Person1#: 네, 근데 많은 사람들이 이미 그 주제로 하고 있는 것 같아서요.
#Person2#: 그렇다면 수질 오염은 어때요?
#Person1#: 네, 수질 오염이 심각한 문제라고 들었어요. 관련 정보가 있을까요?
#Person2#: 저기 여러 책들이 있을 거예요.
#Person1#: 정말 감사합니다.",Ben은 그의 환경 프로젝트를 위해 환경보호단체 사무실에서 정보를 얻으려고 한다. #Person2#는 Ben에게 수질 오염을 주제로 프로젝트를 진행해볼 것을 제안한다.,환경 프로젝트
aug_0869,"#Person1#: 저기, 잘 들리세요? 지금 지하철에서 막 나왔어.
#Person2#: 오, 잘 들려. 어디쯤이야?
#Person1#: 역에서 5분 정도 걸었을 때. 곧 도착할 것 같아.
#Person2#: 아, 나는 지금 서점 2층 서가 옆이야.
#Person1#: 서점? 왜 거기를?
#Person2#: 잠깐 시간 돼서 책 구경하고 있었지.
#Person1#: 오, 그래? 어떤 책 보고 있어?
#Person2#: 영어 공부 관련 책 몇 권 뒤적거려 보고 있었어.
#Person1#: 아, 너 영어 다시 시작했었잖아.
#Person2#: 응, 새로운 방법 찾다가 시간 좀 끌게 됐네.
#Person1#: 알겠어. 나 갈게.
#Person1#: 뭐라고?
#Person2#: 어, 내 말 들리니? 2층으로 오라고 했어.
#Person1#: 뭐라고?
#Person2#: 어, 내 말 들리니? 2층으로 오라고 했어.
#Person1#: 아, 알겠어. 거기서 뭐 하고 있어?
#Person2#: 그냥 영어 배우는 방법에 관한 책 좀 보고 있어.
#Person1#: 나중에 뭐 먹을래?
#Person2#: 아니, 저녁 먹어서 아직 배불러.
#Person1#: 뭐 하고 싶어?
#Person2#: 잘 모르겠어. 네가 여기 오면 얘기해보자.
#Person1#: 응, 곧 봐.
#Person2#: 잘 가.","#Person1#는 방금 지하철에서 내려 거의 도착했으며, #Person2#는 2층에서 영어 학습 관련 책을 보고 있다고 합니다. 그들은 만나서 나중에 무엇을 할지 논의하기로 합니다.",약속 장소 조율
aug_0870,"#Person1#: 요즘 새로운 취미 같은 거 시작했어?
#Person2#: 아니, 뭐 특별한 건 없고. 그냥 집에서 영화 보는 게 다야.
#Person1#: 나는 요즘 스페인어를 조금씩 배우고 있어. 여행 갈 때 도움될 것 같아서.
#Person2#: 오, 대박! 다른 나라 언어 배우다 보면 머리도 잘 돌아가겠지.
#Person1#: 맞아, 그래서 더 재미붙이려구. 너두 한 번 시도해볼 만해!
#Person2#: 아니, 이탈리아어를 배우고 싶어.
#Person2#: 아니, 이탈리아어를 배우고 싶어.
#Person1#: 나중에 이탈리아에서 일하고 싶어서?
#Person2#: 아니, 그냥 그 언어에 흥미가 있어서. 너도 새로운 언어 배우는 것에 관심 있어? 만약 그렇다면 저녁 학교 같이 다닐 수도 있어.
#Person1#: 프랑스어나 독일어 정말 배우고 싶은데, 요즘 일이 너무 바빠. Susan한테 물어보는 게 어때? 저번 주에 중국어 배우고 싶다고 하더라고.
#Person2#: 좋은 생각이야, 오늘 밤에 전화해볼게.","Tim은 이탈리아어를 배우고 싶어 하고, Diana에게 저녁 학교에 같이 가자고 제안하지만, Diana는 바쁜 일정으로 참여할 수 없다고 하며 대신 Susan에게 물어보라고 제안한다.",언어 학습
aug_0871,"#Person1#: Jane, Stanley 씨께서 Mr. Miller에게 전화 연결을 요청하셨어요. 지금 바로 연결해 드릴까요?
#Person2#: 아, 그런데 Miller 씨가 회의 중이시라는데... 일단 대기 상태로 돌려놓으라고 하셨다고 전해 들었어요.
#Person1#: 네, 2번 선이에요.
#Person2#: 고마워요, Jane.
#Person1#: 네, 2번 선이에요.
#Person2#: 고마워요, Jane.",Stanley는 바빠서 Jane에게 Mr. Miller에게 통화 대기를 요청하라고 지시했습니다.,전화 통화 요청
aug_0872,"#Person1#: 안녕, 무슨 일 있어? 왜 이렇게 우울해 보여?
#Person2#: 안녕하세요. 제 이름은 Sally예요, Sally Miller. 제 여권을 못 찾겠어요. 지난달에 받았는데, 처음 받은 건데요. 경찰에 신고했더니 여기로 오라고 하더라고요. 혹시 찾은 사람 있어요?
#Person1#: 안녕하세요, Sally Miller 씨. 여권 분실 신고가 접수된 건 확인했어요. 일단 여권 번호나 분실 장소를 좀 더 구체적으로 알려주실 수 있나요?
#Person2#: 네, 여권 번호는 X12345678이고 지난주쯤 서울역 근처에서 잃어버린 것 같아요. 혹시 누가 제출했나요?
#Person1#: 아, 서울역에서 분실물 접수 내역이 하나 있네요. 이름과 여권 번호 일치하는지 확인해 볼게요. 잠시만 기다려 주세요.
#Person1#: 다행히 본인 이름으로 접수된 여권이 있습니다! 지금 바로 찾아가실 수 있어요. 신분 확인 서류도 지참해 오셨나요?
#Person2#: 네! 운전면허증을 가지고 왔어요. 정말 다행이에요. 감사합니다!
#Person1#: 별말씀을요. 앞으로는 분실 방지를 위해 여권 복사본을 준비해 두시는 게 좋을 것 같아요. 수속 절차는 10분 정도 소요됩니다.
#Person2#: 알겠습니다. 꼭 그렇게 할게요. 서둘러 처리해 주셔서 정말 감사드려요!","Sally Miller는 경찰의 안내로 여권을 찾기 위해 방문했으며, #Person1#은 그녀를 도울 수 있을 것으로 보입니다.",여권 분실
aug_0873,"#Person1#: 이 아파트 어떻게 생각해?
#Person2#: 별로 그렇게 좋지는 않아. 침실이 우리에게는 좀 작아.
#Person1#: 작긴 하지만 우리의 필요는 충분히 충족시킬 수 있을 거 같아.
#Person2#: 근데 밤 10시 이후엔 온수가 안 나와. 가끔 잠들기 전에는 뜨거운 물로 샤워하는 걸 좋아해. 특히 겨울에는. 기분이 좋잖아.
#Person1#: 맞아. 하지만 난 거실이 마음에 들어. 거대한데다 햇살이 가득해.
#Person1#: 부엌도 정말 잘 갖춰졌어. 조리대가 넓어서 요리하기 편할 것 같아.
#Person2#: 그 부분은 인정. 하지만 발코니가 좁아서 세탁물을 널 공간이 부족할 거야.
#Person1#: 발코니는 좀 협소하지만, 거실에서 보이는 전망만은 정말 최고야. 남산 전망도 조금 보이잖아.
#Person2#: 풍경은 좋지만, 층간 소음이 걱정돼. 아래층에 아이들이 산다면 시끄러울 수 있어.
#Person1#: 그건 아직 확인해 봐야겠지. 일단 장점들을 고려할 때 후보로 남겨둬도 괜찮을 것 같아.
#Person2#: 장단점을 모두 비교해 본 뒤 결정하자. 다른 집도 한 번 더 둘러보고 나서요.","#Person1#와 #Person2#는 이 아파트가 좋은 전망과 넓은 거실, 잘 갖춰진 부엌을 가지고 있지만, 몇 가지 단점도 있다고 생각합니다.",아파트 평가
aug_0874,"#Person1#: 이제 어떡하지? 차를 이 도랑에서 뺄 수가 없어. 꼼짝없이 갇혔어!
#Person2#: 걱정돼, Tom. 한 시간 동안 다른 차를 하나도 못 봤어.
#Person1#: 알지. 정말 큰일이야. 우리가 뭘 할 수 있을까? 눈은 계속 내리는데!
#Person2#: 오늘은 도시에 머물렀어야 한다고 했잖아. 일기예보에서 눈이 100% 온다 그랬어. 왜 여기까지 오고 싶었던 거야?
#Person1#: 오두막을 보여주고 싶었어. 이제 반 시간만 더 가면 됐는데.
#Person2#: 그랬더라면 좋았을 텐데. 이제 막혔으니 어떡하지?
#Person1#: 모르겠어.
#Person2#: 이런 상황이 일어나면, 에너지를 아끼는 게 중요하다고 들었어.
#Person1#: 무슨 의미야?
#Person2#: 우리 여기 발이 묶였어, Tom. 오래 있을지도 몰라. 차의 가스를 아껴야 해. 차의 에너지가 우리를 따뜻하게 해 줄 거야.
#Person1#: 그럼 히터도 꺼야 한다는 거야? 추워 죽을 것 같아.
#Person2#: 아니, 완전히 끄진 말고 간격을 두고 켜는 게 좋대. 10분 켜고 20분 끄고 하면 연료를 아낄 수 있을 거야.
#Person1#: 그렇게 해서 밤새 버틸 수 있을까? 차라리 계속 시동을 켜는 게 낫지 않을까?
#Person2#: 연료 떨어지면 정말 위험해. 게다가 배기가스가 차 안에 차면 질식할 수도 있잖아. 창문도 가끔 열어서 환기해야 해.
#Person1#: 알겠어. 일단 네 말대로 해보자. 근데 휴대폰 배터리도 얼마 안 남았어.
#Person2#: 아껴 써야지. 1시간에 한 번씩만 구조대에 위치를 알려줘야 해. 지금은 꺼 두는 게 좋겠어.
#Person1#: 맞아. 그런데 정말 누군가가 찾아오기라도 할까? 이렇게 눈 속에서 우리를 찾을 수 있을지 모르겠다.
#Person2#: 우리가 있는 길목이 큰 도로 근처라 했어. 제설차라도 지나가면 도움받을 수 있을 거야.
#Person1#: 제발 그랬으면 좋겠다. 그나저나 목마르고 배고파. 차에 물이라도 있어?
#Person2#: 트렁크에 비상용 물이 있을 거야. 간식거리도 찾아보자. 체력은 아껴야 하니까.
#Person1#: 고마워. 네가 침착하게 대처해 줘서 그나마 마음이 놓여.","Tom과 #Person2#의 차가 눈보라 속 도랑에 갇혔습니다. 처음에는 불안해하지만, #Person2#가 에너지를 아끼기 위해 불을 끄고 차와 히터를 가끔씩 켜자고 제안합니다. Tom은 #Person2#의 조언대로 하기로 합니다.",눈보라 속 차량 고립
