fname,dialogue,summary,topic
train_429_aug,"#Person1#: 로즈, TV 봤어?#Person2#: 응, 프로그램 봤어. 꽤 재미있더라.#Person1#: 무슨?#Person2#: . 과학자들이 거기에 물이 있을지도 모른대.#Person1#: 그렇다면, 언젠가 거기서 살 수도 있겠네.#Person2#: 그러면 좋겠어. 지난달에 미국이 화성에 개의 로봇 탐사선을 성공적으로 보냈다는 것 알아?#Person1#: 물론, TV에서 들었어. 2004년 1월 3일에 익스플로러 스피릿이 구세프 근처에 착륙했어. 그리고 3주 후엔 스피릿의 쌍둥이 오퍼튜니티가 메리디아니 플라눔에 착륙했지.#Person2#: 맞아. 둘 다 화성의 사진을 보내왔는데, 오퍼튜니티가 더 잘했다고.",로즈가 어젯밤에 본 과학 프로그램에 대해 이야기하며 화성의 물 존재 가능성과 미국의 화성 탐사선 성공 소식을 공유한다.,화성 탐사
train_430_aug,"#Person1#: 미리 예매한 게 참 잘한 것!#Person2#: 아, 정말 그렇게?#Person1#: 물론이지, 안 그랬다면 몇 시간씩 거야.#Person2#: 그런데 방금 동생한테 전화가 와서 오늘 밤 영화는 할 것 같아.","#Person1#은 #Person2#가 미리 표를 예매한 것을 칭찬하지만, #Person2#는 동생의 전화로 인해 영화 계획을 취소해야 한다고 말합니다.",영화 예매 취소
train_431_aug,#Person1#: 공급업체에서 2만 달러를 리베이트받아서 해고됐다고 들었어.#Person2#: 그거 알고 있는 얘기인데.#Person1#: 하지만 내 그게 사실이 아닐 수도 있대.#Person2#: 그걸 알았어?#Person1#: 누가 귀띔해줬어. 비밀로 해줘.,#Person1#과 #Person2#는 James의 해고와 관련된 소문을 이야기하고 그 내용이 거짓일 수도 있다는 의혹을 나눈다.,해고 소문
train_432_aug,"#Person1#: 다이애나, 너 존경해.#Person2#: 왜 그래, 제리? 그런 말을 해서.#Person1#: 넌 항상 행복해 보이고, 학교에서도 좋은 성적.#Person2#: 나는 정말 열심히 해서. 연습이 완벽을 만든다고 하잖아.#Person1#: 전부야?#Person2#: 모르겠어.#Person1#: IQ 점수가 높겠지.#Person2#: 음, 제리, 하나 알려줄게.#Person1#: 봐.#Person2#: 내 IQ는 조금 높아.#Person1#: 진심이야? 정말 천재 같아.#Person2#: 아마 EQ가 더 몰라. 확신은 안 들어.#Person1#: 뭐, 그럴 수도. 때로는 EQ가 IQ보다 더 중요하잖아.#Person2#: 맞아, 제리. 그리고 너도 둘 다 높을 거야. 책을 조금 더 열심히 보면 높은 받을 있어.#Person1#: , 고마워. 나 도서관에 가려고 하는데, 같이 갈래?#Person2#: !",제리는 다이애나를 행복하고 학교에서 좋은 성적을 받는 점에 대해 존경합니다. 다이애나는 제리가 더 노력하면 높은 점수를 받을 수 있다고 격려합니다.,격려와 존경
train_433_aug,"#Person1#: , 난 아름다움 기준을 잘 이해 못하겠어. 내 여자친구를 본 몇몇 중국 친구들에게 ' 예쁘지 않냐 ' 고 물어봤거든. 그런데 그들은 눈을 동그랗게 뜨고 나를 보면서, 어떻게 내가 그녀를 사랑하게 되었는지 의아해하더라니까!#Person2#: 이해해. 외국인들이 선택한 중국 여성들이 별로 예쁘지 않다고 하는 걸 꽤 많이 들었어. 나도 그들의 설명에 들어맞는 사람 중 하나야. 솔직히 나도 별로 않거든.#Person3#: 아휴, 외국인이랑 결혼했어도 괜찮아!#Person1#: 내 여자친구 예쁘고 귀엽다고 생각해. 그녀는 붉은 뺨에 실크 같은 머리를 균형 있게 잘랐어. 정말, 정말 매력적이야.#Person3#: 중국인들은 그런 걸 잘 안 봐. Amy, 그 알지?#Person2#: 보는 사람의 눈에 달려 있다.#Person3#: 그래, . 그게 바로 마법 같은 사랑이지.","#Person1#, #Person2#, #Person3#은 중국의 아름다움 기준에 대해 논의한다. #Person1#은 그 기준을 이해하지 못하고, #Person2#는 아름다움은 보는 사람의 눈에 달려 있다고 주장한다. #Person3#도 이 의견에 동의하며 마법 같은 사랑이라고 언급한다.",중국의 아름다움 기준과 사랑
train_434_aug,"#Person1#: . 어떻게 도와드릴까요?#Person2#: , 예약한 방이 있는데요. Mona White 이름으로요. 지난주에 전화했어요.#Person1#: 잠시만 기다려 주세요, White. 네, 맞아요. 두 개의 싱글룸이죠? 402호와 403호로 예약해두었습니다.#Person2#: 그 조용한가요?#Person1#: 아, 길가 하지만 전망은 아주 좋아요.#Person2#: 조용한 방으로 부탁드릴게요.#Person1#: .","Mona White는 예약한 방의 조용함을 요청하고, #Person1#이 이를 확인해 줍니다.",호텔 예약 확인
train_435_aug,"#Person1#: 안녕하세요. 저는 뉴욕 도서 리뷰에서 나왔습니다. 최신 책에 대해 몇 가지 될까요?#Person2#: 물론이죠. 앉으세요. 어떤 걸 싶으신가요?#Person1#: 우선, 최신 실화를 바탕으로 했다고 들었습니다.#Person2#: 맞아요. 플로리다에서 몇 년 전에 발생한 실제 살인 사건을 바탕으로 미스터리 소설입니다. 주인공인 경찰 조사관은 그 사건을 조사했던 사람을 했어요.#Person1#: 어떻게 조사하시나요?#Person2#: 이야기의 배경으로 사용하는 장소는 항상 직접 방문합니다. 심지어 소설에서도 진실성을 중요하게 여기죠. 주로 만났던 사람들을 바탕으로 캐릭터를 만들고, 대부분의 캐릭터는 여러 인물들의 성격을 합쳐서 구성하죠.#Person1#: 책을 정말 좋아합니다. 이번 책도 다 읽었어요. 하루 만에 끝까지 읽었습니다. 또다시 리스트에 오른 걸 축하드립니다!#Person2#: . 사인해 드릴게요. 여기 있습니다.#Person1#: 와! 정말 감사합니다. 현재 단편집을 집필 중이라고 들었어요. 어떤 이야기를 있나요?#Person2#: 이 책에는 다양한 이야기가 포함될 예정입니다. 아직 전부 완성한 건 아니지만, 부분이 짧은 탐정 이야기에요. 또한 공포 SF 이야기도 포함될 것입니다. 명함을 주시면, 리뷰용으로 선공개본을 보내드릴게요.#Person1#: 정말 감사합니다. 잘 팔릴 게 분명해요. 빨리 읽고 싶어요. 제 명함이에요. 시간 내주셔서 감사합니다.","#Person1#이 #Person2#와의 인터뷰를 통해 #Person2#의 최신 책과 집필 과정에 대해 질문을 하고, #Person2#는 이를 설명합니다. #Person2#는 단편집을 집필 중이며, 많은 부분이 짧은 탐정 이야기를 포함하고 있습니다. #Person1#은 그 책을 빨리 읽고 싶어합니다.",도서 인터뷰
train_436_aug,"#Person1#: , 너 기타 안 치니?#Person2#: 예전엔 쳤는데, 요즘은 잘 안. 공부 때문에 시간이 별로 없어서. 왜?#Person1#: 주말에 파티에서 연주할 밴드를 만들려고 하는데, 기타리스트가.#Person2#: 음, 잘 모르겠어. 재미있어 보이긴 하네.#Person1#: 아, 진짜 재미있을 거야. 대충 준비하고 있으니, 싶으면 참여해도 돼. 사람들도 만나고 좋은 기회야.#Person2#: 그런데 안 친 오래돼서 예전 곡들을 기억할지 모르겠어.#Person1#: 걱정 마. 연습할 때 같이 해보자고 부탁했어. 공연 전까지 몇 동안 연습할 거야.#Person2#: , 그럼 한 번 해볼게.#Person1#: 네가 잘할 거라. 그리고 재미있을 거야.","#Person1#은 주말 파티에서 연주할 밴드를 조직하려 하고, Robert에게 기타 연주를 부탁합니다. Robert는 해보겠다고 합니다.",밴드 조직
train_437_aug,"#Person1#: 사장님, 말씀 좀 나눌 수 있을까요?#Person2#: .#Person1#: 오늘하고 내일 출근을 못할 것.#Person2#: 아쉽네요. 편찮으세요?#Person1#: 아침에 몸이 안 좋고, 밤에 많이 났어요.#Person2#: 많이 심한 건가요? 병원에 가는 좋겠어요.#Person1#: 네, 아침에 병원에. 그리고 의사 선생님이 이틀 동안 쉬라고 하셨어요.#Person2#: 잘했네요. 회사에 돌아올 수 있을 것 같아요?#Person1#: 그랬으면 좋겠어요. 못 경우 확실하게 말씀드릴게요.#Person2#: 알았어요. 몸조리 잘하시고 빨리 바랄게요.","#Person1#은 #Person2#에게 오늘과 내일 출근하지 못하는 이유를 설명합니다. #Person1#은 건강이 좋지 않아 병원에서 이틀 휴식을 권유받았고, #Person2#는 #Person1#의 빠른 회복을 기원합니다.",직장 내 병결
train_438_aug,"#Person1#: 여기 있는 사람들이 건강하고 열심히 일하는 보게 됐어. 난 모든 미국인들이 그냥 햄버거나 피자 먹고 보는 줄 알았거든.#Person2#: 하, 우리 사회가 10년 전보다는 훨씬 건강에 신경을 많이 써.#Person1#: 유기농 식품 얘기도 많이 듣고, 심지어 직접 채소를 기르는 있더라고.#Person2#: 맞아, 좀 달라졌어. 사람들이 예전보다 자기 자신이나 세상에 대해 더 많이 알게 된 것 같아. 요즘 너무 많잖아. 사람들이 예전보다는 무식함이 덜한 것 같아.#Person1#: 환경 보호에 관심도 더 많이 생긴 것 같아.#Person2#: 동의해, 하지만 여전히 극복해야 할 문제들이 많아. 그 얘기는 하지.#Person1#: 긍정적인 것에, 맞지? 그래서 건강한 사회를 위해 넌 어떤 노력을 해?#Person2#: 나는 가능한 한 안 타고 있어.#Person1#: 잘하고 있네. 많은 사람들이 너와 같은 태도를 가졌으면.","#Person2#는 #Person1#에게 미국 문화와 사회가 이전보다 건강에 더 신경을 쓰게 되었고, 환경 보호에 대한 관심도 증가했다고 이야기한다.",건강과 환경 의식
train_439_aug,"#Person1#: 뭐?#Person2#: , 스마트폰을 찾고 있는데, 잘 몰라서요.#Person1#: 아, 그렇군요. 스마트폰으로 일정 관리나 주소록, 문서 작성 같은 소프트웨어를 사용할 수 있어요.#Person2#: , 그렇군요. 이거 관심 있어요.#Person1#: 이거요? 수 있는 모든 기능이 있어요. 화면도 좋고 무선 인터넷도 됩니다.#Person2#: 이메일도 확인할 있는 거죠?#Person1#: 네, 읽고 보내기, 인터넷 서핑도 가능해요. 인터넷이 되는 지역이라면요.#Person2#: 있죠?#Person1#: 네, 아주 좋아요. 사진이나 동영상도 찍을 수 있고, 비디오 게임도 다운로드할 수 있고, 좋아하는 노래를 위한 플레이어도 있어요. 게다가 TV도 수 있죠.#Person2#: 와, 정말 기능이 마음에. 멋지네요.","#Person2#는 스마트폰을 찾고 있으며, #Person1#에게 스마트폰에 대한 정보를 요청합니다. #Person2#는 한 스마트폰에 관심을 가지며, #Person1#은 그 기능을 설명합니다. #Person2#는 만족감을 표현합니다.",스마트폰 구매
train_440_aug,"#Person1#: 문제라도 있나요?#Person2#: 잠을 잘 자겠어요, 의사 선생님.#Person1#: 그렇군요. 얼마나?#Person2#: 음, 한 2주 정도.#Person1#: 2주요? 두통은?#Person2#: .#Person1#: ?#Person2#: .#Person1#: 가정 없나요?#Person2#: 아니요, 별로. 가족들끼리 잘 지내요.#Person1#: 직장 어떻고요?#Person2#: 요즘 일이 많아요. 하루에 11시간 일하고 있어요.#Person1#: 며칠 휴가를 내고 푹 게 좋겠어요.#Person2#: 안 돼요. 중요한 일이 진행 중이에요.#Person1#: 네, 이해합니다. 하지만 페이스를 늦춰야 해요. 이렇게 계속 가면 몸이 상할 거예요.",#Person2#는 잠을 잘 자지 못하고 있습니다. #Person1#은 #Person2#에게 몇 가지 질문을 한 후 쉬는 것이 좋겠다고 제안합니다.,불면
train_441_aug,"#Person1#: 안녕, , 지금 뭐 하고 있어?#Person2#: 방금 테니스 수업 마치고 집에. 저녁 먹었어?#Person1#: 아니, 아직 안.#Person2#: 배고파. 내가 도와줄까?#Person1#: 아니, 다 해놨어. 아침에 생선 준비하고 저녁에 요리했어.#Person2#: 좋아. 먹자. 내가 칼하고 포크를 테이블에.#Person1#: 방금 1분 전에 그거 했어. 근데 아직 컵은 안 놨어. 그거 좀 해줄래?#Person2#: .","Adam은 방금 테니스 수업을 마치고 집에 왔으며, #Person1#은 저녁 식사를 준비했습니다.",저녁 준비
train_442_aug,"#Person1#: 안녕하세요,?#Person2#: Lexington Software에서 왔고, 수출 신용장을 받으러 왔어요.#Person1#: 여기.#Person2#: 좋아요. 가져가도 될까요? 아니면 작성해야 할 서류가 있나요?#Person1#: 아니요, 지금 됩니다. 여기 서명만 해 주시면 돼요.#Person2#: 있습니다.#Person1#: 가시기 전에 한 가지만 여쭤볼게요, 신용장 유효 기간 관련 서류를 준비해 주실 수 있나요?#Person2#: 문제없습니다, 바로 준비하겠습니다. 감사합니다, 계세요.",#Person2#는 #Person1#로부터 수출 신용장을 수령합니다. #Person1#은 #Person2#에게 유효 기간 내에 관련 서류를 준비하라고 요청합니다.,수출 신용장 수령
train_443_aug,"#Person1#: , 어떻게 도와드릴까요?#Person2#: , 꽃 좀 주문하려고요.#Person1#: 누구한테 줄?#Person2#: 제 와이프요. 그녀의 이름은.#Person1#: 어떤 꽃을?#Person2#: 잘 모르겠어요. 꽃에 많이 아는 게 없어서요. 추천 좀 해주시겠어요?#Person1#: 알겠습니다. 꽃을 이유가 뭔가요?#Person2#: 오늘이 그녀의 생일인데, 그녀가 저한테 사달라고 했어요.#Person1#: 그녀가 좋아하는 꽃이 아세요?#Person2#: 잘. 알아야 하는데 지금 생각이 안 나네요.#Person1#: 뭐, 와이프 분에게 드리는 장미가 좋을 것 같아요.#Person2#: 괜찮아요.#Person1#: 어떤?#Person2#: 빨간색이 좋을 같아요.#Person1#: 직접 건가요, 아니면 배달해드릴까요?#Person2#: 배달해.#Person1#: 주소가 되시죠?#Person2#: #Address#","#Person1#이 생일을 맞은 Samantha에게 장미를 사라고 제안하자, #Person2#가 그 조언을 받아들이고 빨간 장미를 선택한 후 배달 서비스를 요청합니다.",꽃 구매
train_444_aug,"#Person1#: 너 미국 여전히 여러 주에서 불법인 거 알고 있었어?#Person2#: 왜? 나는 미국인들이 그런 문제에 대해 더 개방적일 줄.#Person1#: 음, 많은 종교적인 사람들은 낙태하는 살인자라고 믿으니까.#Person2#: 미국에서 대부분의 사람들이 낙태가 잘못됐다고?#Person1#: , 나는 주로 나이 많은 사람들이 낙태에 반대한다고 생각해.#Person2#: 그래서 미국에 10대 임신이 많이 발생하는.#Person1#: 종교적인 사람들은 그걸 성관계 때문이라고 탓하지, 낙태가 불법인 것 때문이라고는 안 해.#Person2#: 너는 대해 어떻게 생각해?#Person1#: 나는 낙태를 하고 싶지 않지만, 임신은 여성의 삶 전체를 바꿀 수 있기 여성이 스스로 결정할 권리가 있어야 한다고 생각해.#Person2#: 아버지들도 문제에 대해 의견을 가져야 한다고 생각해?#Person1#: 이게 성차별적으로 들릴 있겠지만, 나는 남자들이 아이들의 어머니에게 승인해야 한다고 생각하지 않아.#Person2#: 왜 안 돼? 그들 말이야.#Person1#: 그럴 수도 있지, 여성이 임신하면 그 여성의 삶이 완전히 변화하잖아. 남자들은 출산 이전과 똑같이 살아갈 수 있어.#Person2#: 그럴 수도 있지만, 나는 의견을 가져야 한다고 생각해.","#Person1#은 남성의 삶은 임신으로 인해 크게 영향을 받지 않기 때문에 낙태에 대해 동의를 구할 필요가 없다고 생각하는 반면, #Person2#는 아이가 그들의 것이기 때문에 남성들도 의견을 가져야 한다고 생각합니다.",낙태 논쟁
train_445_aug,"#Person1#: 저기요, 이 자리 있나요?#Person2#: 죄송하지만, 이 자리는 누가 앉아 있어요.#Person1#: 아, 그렇군요. 감사합니다.#Person2#: . 승무원이 지나가면 한 번 물어보세요.#Person1#: .","#Person1#이 #Person2#에게 비어 있는 자리가 있는지 물어보고, #Person2#가 이미 누가 앉아 있다고 답합니다.",자리 문의
train_446_aug,"#Person1#: Mary, 존이랑 데이트?#Person2#: 괜찮았어. 우리 공통점이 많은 같아.#Person1#: , 정말? 좋은 소식이네. 그는 어떻게 생겼어?#Person2#: 크고 날씬하고, 금발이야.#Person1#: 꽤 괜찮은 것 같네. 그는?#Person2#: 좋은 사람이야, 배려심도 많고. 머리도 감명받았어. 유머 감각도 뛰어나.#Person1#: 아, 첫눈에 반했구나. 언제 만날 거야?#Person2#: 안 했는데, 전화하겠다고 했어.#Person1#: 아마 일이 바쁜가 보다. 그냥 너무 신경 쓰지 마!#Person2#: 아, Steve. 그만해! 나 좀! 전화 안 오면 어쩌지?#Person1#: 아, Mary. 너 정말 매력적이야. 분명히 전화 거야. 걱정하지 마.#Person2#: 고마워, Steve. 항상 고마워.#Person1#: 친구가 그렇지.","Mary는 Steve에게 존과의 즐거운 데이트에 대해 이야기하며, 존이 전화를 할지 걱정된다고 말한다. Steve는 Mary에게 자신을 믿고 분명히 존의 전화가 올 거라고 격려한다.",데이트 이야기
